   2.0000000000000000E-003   299.99997878492582        3.2005466893610603E-011 -0.82087737199705446        1.1716744648253230        1.2176068657074237       -8.5011333794682287E-007
   3.0000000000000001E-003   299.99993717338475        1.1887744167795319E-010 -0.82087730882499177        1.1716742056977762        1.2176067434275695       -2.5175380642394884E-006
   4.0000000000000001E-003   299.99987766835477        2.8804916134792558E-010 -0.82087722038411248        1.1716738336162997        1.2176065685658313       -4.9019764674085309E-006
   5.0000000000000001E-003   299.99980074124005        5.6695384242673651E-010 -0.82087710667441971        1.1716733516804452        1.2176063425074806       -7.9845394225230848E-006
   6.0000000000000001E-003   299.99970654040305        9.8302467416630123E-010 -0.82087696769591889        1.1716727609237558        1.2176060656884957       -1.1759281733247917E-005
   7.0000000000000001E-003   299.99959512585298        1.5636948117394276E-009 -0.82087680344861702        1.1716720617893983        1.2176057382852203       -1.6223799093495472E-005
   8.0000000000000002E-003   299.99946652586601        2.3363973694303418E-009 -0.82087661393252265        1.1716712544991277        1.2176053603807475       -2.1376958784458111E-005
   8.9999999999999993E-003   299.99932075521662        3.3285654138243172E-009 -0.82087639914764565        1.1716703391762959        1.2176049320184941       -2.7218169009302073E-005
   1.0000000000000000E-002   299.99915782222251        4.5676319569967710E-009 -0.82087615909399758        1.1716693158950613        1.2176044532229031       -3.3747096949809929E-005
   1.0999999999999999E-002   299.99897773183852        6.0810299497020243E-009 -0.82087589377159065        1.1716681847027570        1.2176039240085357       -4.0963544392980111E-005
   1.2000000000000000E-002   299.99878048714885        7.8961922745618388E-009 -0.82087560318043895        1.1716669456310835        1.2176033443844556       -4.8867388159123948E-005
   1.2999999999999999E-002   299.99856609014279        1.0040551739253806E-008 -0.82087528732055770        1.1716655987021287        1.2176027143565096       -5.7458549406419479E-005
   1.4000000000000000E-002   299.99833454214144        1.2541541069699635E-008 -0.82087494619196355        1.1716641439318141        1.2176020339285802       -6.6736975327330583E-005
   1.4999999999999999E-002   299.99808584404502        1.5426592903253378E-008 -0.82087457979467426        1.1716625813319579        1.2176013031033148       -7.6702630735780986E-005
   1.6000000000000000E-002   299.99781999648053        1.8723139781889612E-008 -0.82087418812870905        1.1716609109115699        1.2176005218825563       -8.7355491075413738E-005
   1.7000000000000001E-002   299.99753699989446        2.2458614145391613E-008 -0.82087377119408855        1.1716591326776844        1.2175996902676176       -9.8695539293203183E-005
   1.7999999999999999E-002   299.99723685461117        2.6660448324539492E-008 -0.82087332899083465        1.1716572466359196        1.2175988082594533       -1.1072276276991033E-004
   1.9000000000000000E-002   299.99691956087230        3.1356074534298381E-008 -0.82087286151897032        1.1716552527908572        1.2175978758587751       -1.2343715303586578E-004
   2.0000000000000000E-002   299.99658511886179        3.6572924867006588E-008 -0.82087236877852021        1.1716531511463106        1.2175968930661241       -1.3683870332670267E-004
   2.1000000000000001E-002   299.99623352872413        4.2338431285563857E-008 -0.82087185076951019        1.1716509417055143        1.2175958598819268       -1.5092740875388699E-004
   2.1999999999999999E-002   299.99586479057626        4.8680025616619539E-008 -0.82087130749196746        1.1716486244712661        1.2175947763065280       -1.6570326556575310E-004
   2.3000000000000000E-002   299.99547890451612        5.5625139543760905E-008 -0.82087073894592044        1.1716461994460239        1.2175936423402174       -1.8116627080644321E-004
   2.4000000000000000E-002   299.99507587062902        6.3201204600701443E-008 -0.82087014513139878        1.1716436666319867        1.2175924579832469       -1.9731642208853373E-004
   2.5000000000000001E-002   299.99465568899188        7.1435652164469261E-008 -0.82086952604843377        1.1716410260311545        1.2175912232358443       -2.1415371747934842E-004
   2.5999999999999999E-002   299.99421835967632        8.0355913448595515E-008 -0.82086888169705785        1.1716382776453664        1.2175899380982220       -2.3167815510305445E-004
   2.7000000000000000E-002   299.99376388275095        8.9989419496302846E-008 -0.82086821207730465        1.1716354214763443        1.2175886025705833       -2.4988973342487952E-004
   2.8000000000000001E-002   299.99329225828353        1.0036360117369395E-007 -0.82086751718920981        1.1716324575257138        1.2175872166531290       -2.6878845073952107E-004
   2.9000000000000001E-002   299.99280348634147        1.1150588916294023E-007 -0.82086679703280918        1.1716293857950295        1.2175857803460595       -2.8837430591011071E-004
   2.9999999999999999E-002   299.99229756699356        1.2344371395547044E-007 -0.82086605160814063        1.1716262062857914        1.2175842936495784       -3.0864729723134587E-004
   3.1000000000000000E-002   299.99177450030999        1.3620450584515952E-007 -0.82086528091524369        1.1716229189994576        1.2175827565638946       -3.2960742328214110E-004
   3.2000000000000001E-002   299.99123428636335        1.4981569492151734E-007 -0.82086448495415820        1.1716195239374581        1.2175811690892235       -3.5125468264141091E-004
   3.3000000000000002E-002   299.99067692522863        1.6430471106287766E-007 -0.82086366372492614        1.1716160211012030        1.2175795312257873       -3.7358907343332248E-004
   3.4000000000000002E-002   299.99010241698386        1.7969898392958723E-007 -0.82086281722759047        1.1716124104920909        1.2175778429738182       -3.9661059440732060E-004
   3.5000000000000003E-002   299.98951076171016        1.9602594295719473E-007 -0.82086194546219582        1.1716086921115145        1.2175761043335565       -4.2031924346019878E-004
   3.5999999999999997E-002   299.98890195949178        2.1331301734964017E-007 -0.82086104842878749        1.1716048659608640        1.2175743153052523       -4.4471501894349785E-004
   3.6999999999999998E-002   299.98827601041654        2.3158763607244392E-007 -0.82086012612741288        1.1716009320415370        1.2175724758891660       -4.6979791892454159E-004
   3.7999999999999999E-002   299.98763291457527        2.5087722784589653E-007 -0.82085917855812018        1.1715968903549365        1.2175705860855675       -4.9556794152749717E-004
