           5  0.22196847204934972        6.2489999999999997       0.19547879227069145        9.2470790664359773E-002
          10  0.23618435793557235        8.1869999999999994       0.45052767177747188       0.16267174634781850     
          15  0.25043067218339904        9.3629999999999995       0.68959670470036105       0.21771863492973617     
          20  0.26470418015259789        10.160000000000000       0.90039742933618350       0.26197267036662975     
          25  0.27900217921406723        10.733000000000001        1.0833234819931432       0.29836816007014633     
          30  0.29332238415903622        11.157999999999999        1.2408366960782822       0.32873331568019426     
          35  0.30766284244817887        11.481000000000000        1.3766235822493271       0.35444669940751500     
          40  0.32202187033351537        11.731000000000000        1.4941495934012421       0.37650824817266870     
          45  0.33639800390320240        11.927000000000000        1.5963223650094542       0.39564422194561266     
          50  0.35078996100340781        12.082000000000001        1.6855342366210928       0.41239576382384513     
          55  0.36519661122585223        12.205000000000000        1.7636728493800591       0.42716503221885765     
          60  0.37961695196915540        12.303000000000001        1.8324472981693753       0.44028705575355898     
          65  0.39405008913801631        12.381000000000000        1.8931857723728291       0.45201511445497217     
          70  0.40849522142861033        12.443000000000000        1.9470612426891942       0.46256200779413803     
          75  0.42295162741900816        12.492000000000001        1.9950159464719133       0.47209548222598147     
          80  0.43741865487670240        12.529999999999999        2.0377095576630051       0.48073601601505728     
          85  0.45189571183549199        12.558999999999999        2.0758538092329522       0.48860415233126037     
          90  0.46638225909696723        12.581000000000000        2.1101967551663479       0.49581908218967979     
          95  0.48087780388844537        12.597000000000000        2.1411390665045387       0.50245039819142678     
         100  0.49538189446683617        12.606999999999999        2.1687214247093376       0.50851932938428290     
         105  0.50989411550171904        12.614000000000001        2.1941076425713280       0.51418636035468823     
         110  0.52441408410453572        12.616000000000000        2.2166050171032734       0.51937624254387749     
         115  0.53894144639683506        12.616000000000000        2.2373835637714663       0.52424489681957331     
         120  0.55347587453084768        12.613000000000000        2.2561230894575126       0.52876152078554794     
         125  0.56801706409167141        12.608000000000001        2.2732470195553272       0.53298609480742487     
         130  0.58256473182304536        12.601000000000001        2.2888043833445351       0.53693178458020763     
         135  0.59711861362882779        12.592000000000001        2.3028423671841396       0.54061108247886391     
         140  0.61167846281044147        12.582000000000001        2.3157768413181481       0.54407963965979522     
         145  0.62624404850713855        12.571000000000000        2.3276493054317760       0.54734753961930127     
         150  0.64081515431130320        12.558000000000000        2.3381299216765505       0.55038122377926491     
         155  0.65539157703538975        12.545000000000000        2.3479950079456118       0.55327615329715618     
         160  0.66997312561070488        12.532000000000000        2.3572775519360833       0.55603967757257078     
         165  0.68455962010122107        12.516999999999999        2.3652749622970903       0.55859472590655679     
         170  0.69915089081808290        12.503000000000000        2.3731190367300465       0.56107477057520372     
         175  0.71374677752253046        12.488000000000000        2.3801044405278784       0.56340224487775847     
         180  0.72834712870669649        12.472000000000000        2.3862594459327329       0.56558385917540110     
         185  0.74295180094318347        12.456000000000000        2.3919740344686389       0.56766655779880226     
         190  0.75756065829555641        12.440000000000000        2.3972708236880842       0.56965533361203802     
         195  0.77217357178292756        12.423999999999999        2.4021710639691101       0.57155487990361287     
         200  0.78679041889269397        12.407999999999999        2.4066947328450179       0.57336961092801708     
         205  0.80141108313624387        12.391999999999999        2.4108606221256679       0.57510368088687325     
         210  0.81603545364309205        12.375999999999999        2.4146864184025447       0.57676100147699594     
         215  0.83066342478946564        12.359999999999999        2.4181887774829973       0.57834525812281967     
         220  0.84529489585783135        12.343000000000000        2.4210267779939212       0.57982149661819493     
         225  0.85992977072427790        12.327000000000000        2.4239293780252260       0.58127014165213919     
         230  0.87456795757101813        12.311000000000000        2.4265529827848593       0.58265556076563663     
         235  0.88920936862159006        12.295000000000000        2.4289107635347986       0.58398067387687103     
         240  0.90385391989660646        12.279000000000000        2.4310151578725425       0.58524823949898819     
         245  0.91850153098813803        12.263000000000000        2.4328779167652317       0.58646086502501682     
         250  0.93315212485102417        12.247999999999999        2.4348612487272496       0.58765777807245301     
         255  0.94780562760958498        12.231999999999999        2.4362725612802465       0.58876752874317395     
         260  0.96246196837837039        12.217000000000001        2.4378231263781753       0.58986559698030316     
         265  0.97712107909571910        12.201000000000001        2.4388228217600392       0.59088133536876541     
         270  0.99178289436902811        12.186000000000000        2.4399783602498593       0.59188897351678993     
         275   1.0064473513307448        12.170999999999999        2.4409488882204657       0.59285416027822802     
         280   1.0211143895041814        12.156000000000001        2.4417424402812067       0.59377869234569491     
         285   1.0357839506783533        12.141999999999999        2.4427116988934228       0.59469930697631146     
         290   1.0504559787911045        12.127000000000001        2.4431729530591331       0.59554733134446081     
         295   1.0651304198198681        12.113000000000000        2.4438223944319786       0.59639414551477843     
         300   1.0798072216794488        12.099000000000000        2.4443215180494398       0.59720619319513990     
         305   1.0944863341262985        12.085000000000001        2.4446765552642700       0.59798487779088338     
         310   1.1091677086687777        12.071000000000000        2.4448934326870524       0.59873153458954331     
         315   1.1238512984829563        12.058000000000000        2.4453180842777211       0.59948114579376877     
         320   1.1385370583335404        12.044000000000000        2.4452745252159351       0.60016729426500293     
         325   1.1532249444995504        12.031000000000001        2.4454477228775211       0.60085835569821022     
         330   1.1679149147044070        12.018000000000001        2.4455022785662184       0.60152172974809737     
         335   1.1826069280501053        12.005000000000001        2.4454428595169713       0.60215847571400505     
         340   1.1973009449551948        11.992000000000001        2.4452739164665753       0.60276960412099156     
         345   1.2119969270962963        11.980000000000000        2.4453356122735377       0.60338860351014167     
         350   1.2266948373529145        11.968000000000000        2.4452946948540815       0.60398349892135517     
         355   1.2413946397553193        11.955000000000000        2.4448205085532404       0.60452302675211378     
