           5  0.23800788219292890        5.4619999999999997       0.14375941803760409        7.7803665630814811E-002   9.9999999999999988E-019  -6.1515072885013636E-002
          10  0.24308914155677319        7.3520000000000003       0.35355174886462581       0.14215526197293235        1.4541575366745985E-002 -0.11784320809652489     
          15  0.24816934243676514        8.6020000000000003       0.57095072330700025       0.19620706340382943        2.2267688957546279E-002 -0.16976550842273219     
          20  0.25324852581740426        9.5180000000000007       0.77967819245714032       0.24215036906574289        3.0293695584924989E-002 -0.21784118286306767     
          25  0.25832673008834972        10.225000000000000       0.97422840383701648       0.28165205172347269        3.8621758119905425E-002 -0.26257926666966630     
          30  0.26340399126953595        10.788000000000000        1.1529373523821307       0.31592225472219193        4.7248903351978830E-002 -0.30435660769783296     
          35  0.26848034321172887        11.247000000000000        1.3162044286698911       0.34594105152310378        5.6179773030237544E-002 -0.34355007224952061     
          40  0.27355581777572691        11.627000000000001        1.4647755373430522       0.37240787361755939        6.5410225957559257E-002 -0.38040592627106518     
          45  0.27863044499292355        11.946000000000000        1.5999817459724825       0.39592047879839326        7.4943283679983555E-002 -0.41519055436665764     
          50  0.28370425320955389        12.217000000000001        1.7232358832413879       0.41696116178708237        8.4782811129485686E-002 -0.44814228846863180     
          55  0.28877726921660690        12.448000000000000        1.8352297261473625       0.43581914465946853        9.4916268984782531E-002 -0.47933094975496499     
          60  0.29384951836711254        12.648000000000000        1.9378568753967984       0.45291352490026804       0.10536271683257399      -0.50907255575577870     
          65  0.29892102468227100        12.820000000000000        2.0311057952874281       0.46833861652139497       0.11609633626104637      -0.53728310963137804     
          70  0.30399181094769917        12.971000000000000        2.1170290081960426       0.48246831588953171       0.12714637320318933      -0.56432667736205777     
          75  0.30906189880089563        13.102000000000000        2.1953738075570297       0.49532053336697801       0.13848514250533517      -0.59007588179716708     
          80  0.31413130881088730        13.218000000000000        2.2678445521224875       0.50718100956388878       0.15013902071613133      -0.61484225372221313     
          85  0.31920006055089550        13.319000000000001        2.3340410014697910       0.51802689792175183       0.16207974843466089      -0.63847490689309849     
          90  0.32426817266475616        13.409000000000001        2.3955014457242512       0.52809918235284625       0.17433444484806751      -0.66127028645965602     
          95  0.32933566292773919        13.488000000000000        2.4519928361305010       0.53738691600418675       0.18688248506428290      -0.68312595854669156     
         100  0.33440254830233435        13.558000000000000        2.5042767403484056       0.54601193872439979       0.19973294946023643      -0.70417572212165003     
         105  0.33946884498950436        13.619999999999999        2.5526917065460868       0.55403437125023669       0.21288428673459006      -0.72446094262200345     
         110  0.34453456847584774        13.675000000000001        2.5976123220118423       0.56151640546918880       0.22633728254173985      -0.74403683575775159     
         115  0.34959973357706442        13.724000000000000        2.6394434770080015       0.56852177763745460       0.24009493160689305      -0.76297154531285982     
         120  0.35466435447807249        13.768000000000001        2.6786153405169766       0.57511532849496816       0.25416231173376974      -0.78134522777312887     
         125  0.35972844477008675        13.805999999999999        2.7145786684948128       0.58123266242726368       0.26851382924615935      -0.79899342477011370     
         130  0.36479201748493573        13.840999999999999        2.7487920343816472       0.58706996698466352       0.28318959543077182      -0.81626494458250454     
         135  0.36985508512686510        13.871000000000000        2.7802246635023917       0.59249892741423349       0.29814925753118293      -0.83287526569913573     
         140  0.37491765970204904        13.897000000000000        2.8093536643999384       0.59758653907253700       0.31340212469828038      -0.84892703288986959     
         145  0.37997975274600870        13.920999999999999        2.8371772612446668       0.60246453362070451       0.32897686350813460      -0.86466800695587975     
         150  0.38504137534911659        13.942000000000000        2.8631797566927428       0.60707029832631609       0.34485103856492194      -0.87994886969669150     
         155  0.39010253818034724        13.960000000000001        2.8873528391602674       0.61140627106165379       0.36101948847850590      -0.89475324399248990     
         160  0.39516325150942094        13.975000000000000        2.9096906091451684       0.61547503881422561       0.37747730130536417      -0.90906570989295554     
         165  0.40022352522747018        13.989000000000001        2.9312162892286597       0.61940776268365216       0.39425756467773360      -0.92315686196006252     
         170  0.40528336886634864        14.000999999999999        2.9514189694843362       0.62314233484882575       0.41133837359517522      -0.93687820959710699     
         175  0.41034279161668941        14.010000000000000        2.9697850637890690       0.62661722929623642       0.42869684805455233      -0.95007558104415391     
         180  0.41540180234481139        14.019000000000000        2.9878621737165911       0.63002672624076406       0.44638803783061320      -0.96317746229102652     
         185  0.42046040960856118        14.025000000000000        3.0041085170142741       0.63318146769575545       0.46435050471344180      -0.97573970366251705     
         190  0.42551862167217208        14.031000000000001        3.0200763979151102       0.63627484412849467       0.48264119073658251      -0.98819996560610224     
         195  0.43057644652021410        14.035000000000000        3.0347388454110327       0.63918173369778541       0.50121781410919297       -1.0002575257907171     
         200  0.43563389187070167        14.038000000000000        3.0486179716833703       0.64196775684883300       0.52009838242542417       -1.0120580829951697     
         205  0.44069096518741974        14.039999999999999        3.0617198724014441       0.64463486978697282       0.53928102322293858       -1.0235992431114529     
         210  0.44574767369152657        14.041000000000000        3.0740507643378607       0.64718500200769469       0.55876395413644353       -1.0348788072480597     
         215  0.45080402437248240        14.041000000000000        3.0856169701904110       0.64962005449438209       0.57854547826701697       -1.0458947675202517     
         220  0.45586002399835235        14.041000000000000        3.0969421772724708       0.65200436911051340       0.59864563508519963       -1.0568017639602827     
         225  0.46091567912552711        14.039999999999999        3.1075153975873473       0.65427696431075621       0.61904166733590882       -1.0674436985723503     
         230  0.46597099610790010        14.038000000000000        3.1173430056533742       0.65643964421119805       0.63973209646607132       -1.0778189847623334     
         235  0.47102598110553884        14.035000000000000        3.1264314413699870       0.65849418048078256       0.66071551254962657       -1.0879262110199361     
