   2.0000000000000000E-003   299.99997878197479        3.2005466661642716E-011 -0.82004413037100443       0.11210435108113929        1.2176068656987520       -8.4404757672018604E-007
   3.0000000000000001E-003   299.99993716140898        1.1887744081503864E-010 -0.82004406719894163       0.11210433452109671        1.2176067433923774       -2.4997036689455854E-006
   4.0000000000000001E-003   299.99987764176063        2.8804915925144594E-010 -0.82004397875806234       0.11210430932420498        1.2176065684876820       -4.8673809942556545E-006
   5.0000000000000001E-003   299.99980069473855        5.6695383828488188E-010 -0.82004386504836979       0.11210427584080951        1.2176063423708310       -7.9283154832410219E-006
   6.0000000000000001E-003   299.99970646886783        9.8302466695055514E-010 -0.82004372606986886       0.11210423423877461        1.2176060654782821       -1.1676598944632133E-005
   7.0000000000000001E-003   299.99959502425179        1.5636948001951128E-009 -0.82004356182256699       0.11210418461090321        1.2176057379866547       -1.6109840544231702E-005
   8.0000000000000002E-003   299.99946638922523        2.3363973520652379E-009 -0.82004337230647262       0.11210412701372469        1.2176053599792145       -2.1226913588634488E-005
   8.9999999999999993E-003   299.99932057860116        3.3285653888953563E-009 -0.82004315752159596       0.11210406148415371        1.2176049314994912       -2.7027229180021095E-005
   1.0000000000000000E-002   299.99915760072452        4.5676319224948153E-009 -0.82004291746794788       0.11210398804759675        1.2176044525720080       -3.3510455637042469E-005
   1.0999999999999999E-002   299.99897746056945        6.0810299033347278E-009 -0.82004265214554128       0.11210390672227055        1.2176039232113833       -4.0676395599348325E-005
   1.2000000000000000E-002   299.99878016123455        7.8961922137345913E-009 -0.82004236155438981       0.11210381752167296        1.2176033434267224       -4.8524926171467087E-005
   1.2999999999999999E-002   299.99856570472002        1.0040551661048763E-008 -0.82004204569450900       0.11210372045607540        1.2176027132239047       -5.7055968454733375E-005
   1.4000000000000000E-002   299.99833409235561        1.2541540970852844E-008 -0.82004170456591530       0.11210361553348232        1.2176020326068377       -6.6269469868984743E-005
   1.4999999999999999E-002   299.99808532504818        1.5426592780129976E-008 -0.82004133816862657       0.11210350276023863        1.2176013015781884       -7.6165395171301498E-005
   1.6000000000000000E-002   299.99781940343041        1.8723139630457124E-008 -0.82004094650266190       0.11210338214147600        1.2176005201398166       -8.6743719748483272E-005
   1.7000000000000001E-002   299.99753632795296        2.2458613961191338E-008 -0.82004052956804219       0.11210325368138371        1.2175996882930475       -9.8004426376974152E-005
   1.7999999999999999E-002   299.99723609894437        2.6660448102655975E-008 -0.82004008736478906       0.11210311738344299        1.2175988060388478       -1.0994750255122199E-004
   1.9000000000000000E-002   299.99691871664891        3.1356074269326973E-008 -0.82003961989292584       0.11210297325057431        1.2175978733779367       -1.2257293951734027E-004
   2.0000000000000000E-002   299.99658418125335        3.6572924553019098E-008 -0.82003912715247684       0.11210282128525122        1.2175968903108643       -1.3588073051096217E-004
   2.1000000000000001E-002   299.99623249290431        4.2338430916072277E-008 -0.82003860914346827       0.11210266148958652        1.2175958568380625       -1.4987087081408390E-004
   2.1999999999999999E-002   299.99586365172053        4.8680025184537881E-008 -0.82003806586592687       0.11210249386540830        1.2175947729598819       -1.6454335639082274E-004
   2.3000000000000000E-002   299.99547765780187        5.5625139041365130E-008 -0.82003749731988151       0.11210231841429846        1.2175936386766180       -1.7989818434216431E-004
   2.4000000000000000E-002   299.99507451123509        6.3201204019587475E-008 -0.82003690350536207       0.11210213513764748        1.2175924539885266       -1.9593535205331136E-004
   2.5000000000000001E-002   299.99465421209828        7.1435651495509083E-008 -0.82003628442239951       0.11210194403667482        1.2175912188958391       -2.1265485753474422E-004
