   2.0000000000000000E-003   299.99998223482606        2.7781506979814422E-011  -1.0042529491722323       0.10567080868157373        1.0798071695281495       -7.4602047561711515E-007
   3.0000000000000001E-003   299.99994773383258        1.0318844911806699E-010  -1.0042528930557906       0.10567079549083637        1.0798070682472718       -2.1948361563772778E-006
   4.0000000000000001E-003   299.99989846473710        2.5003353060416752E-010  -1.0042528144927791       0.10567077546584612        1.0798069236132566       -4.2638154127416783E-006
   5.0000000000000001E-003   299.99983479643305        4.9212943946280143E-010  -1.0042527134832007       0.10567074887978575        1.0798067367090249       -6.9374674467326258E-006
   6.0000000000000001E-003   299.99975684448731        8.5328884218541465E-010  -1.0042525900270598       0.10567071586307517        1.0798065078738344       -1.0210939194621460E-005
   7.0000000000000001E-003   299.99966465541621        1.3573243783547705E-009  -1.0042524441243619       0.10567067648766419        1.0798062372442381       -1.4082277459692705E-005
   8.0000000000000002E-003   299.99955825102199        2.0280486552681969E-009  -1.0042522757751140       0.10567063079731299        1.0798059248842389       -1.8550567006059282E-005
   8.9999999999999993E-003   299.99943764262980        2.8892742425601225E-009  -1.0042520849793246       0.10567057882056867        1.0798055708270835       -2.3615332565896097E-005
   1.0000000000000000E-002   299.99930283657386        3.9648136668241932E-009  -1.0042518717370019       0.10567052057705897        1.0798051750913671       -2.9276308282533137E-005
   1.0999999999999999E-002   299.99915383659948        5.2784794062351228E-009  -1.0042516360481570       0.10567045608084759        1.0798047376880848       -3.5533337438664603E-005
   1.2000000000000000E-002   299.99899064501830        6.8540838851703589E-009  -1.0042513779128015       0.10567038534234521        1.0798042586240229       -4.2386323116261337E-005
   1.2999999999999999E-002   299.99881326330717        8.7154394688316377E-009  -1.0042510973309471       0.10567030836947430        1.0798037379035179       -4.9835203697057295E-005
   1.4000000000000000E-002   299.99862169243590        1.0886358457866454E-008  -1.0042507943026082       0.10567022516840036        1.0798031755294175       -5.7879939276972436E-005
   1.4999999999999999E-002   299.99841593305689        1.3390653082989472E-008  -1.0042504688277987       0.10567013574401275        1.0798025715036375       -6.6520502400635451E-005
   1.6000000000000000E-002   299.99819598561771        1.6252135499603910E-008  -1.0042501209065344       0.10567004010025589        1.0798019258274925       -7.5756875105525978E-005
   1.7000000000000001E-002   299.99796185043186        1.9494617782422889E-008  -1.0042497505388321       0.10566993824036146        1.0798012385019036       -8.5589044772405032E-005
   1.7999999999999999E-002   299.99771352772296        2.3141911920090797E-008  -1.0042493577247098       0.10566983016700417        1.0798005095275285       -9.6017002590542688E-005
   1.9000000000000000E-002   299.99745101765370        2.7217829809804633E-008  -1.0042489424641867       0.10566971588242635        1.0797997389048453       -1.0704074230716287E-004
   2.0000000000000000E-002   299.99717432034544        3.1746183251935359E-008  -1.0042485047572822       0.10566959538853163        1.0797989266342121       -1.1866025948847891E-004
   2.1000000000000001E-002   299.99688343589139        3.6750783944649289E-008  -1.0042480446040178       0.10566946868694224        1.0797980727159029       -1.3087555095125936E-004
   2.1999999999999999E-002   299.99657836436546        4.2255443478529453E-008  -1.0042475620044156       0.10566933577905804        1.0797971771501358       -1.4368661419439377E-004
   2.3000000000000000E-002   299.99625910582887        4.8283973331197041E-008  -1.0042470569584989       0.10566919666609748        1.0797962399370922       -1.5709344739889275E-004
   2.4000000000000000E-002   299.99592566033397        5.4860184861932834E-008  -1.0042465294662919       0.10566905134912194        1.0797952610769266       -1.7109604948473134E-004
   2.5000000000000001E-002   299.99557802792816        6.2007889306298697E-008  -1.0042459795278205       0.10566889982907131        1.0797942405697798       -1.8569441891713723E-004
   2.5999999999999999E-002   299.99521620865579        6.9750897770759057E-008  -1.0042454071431106       0.10566874210677500        1.0797931784157830       -2.0088855507083281E-004
   2.7000000000000000E-002   299.99484020255954        7.8113021227302499E-008  -1.0042448123121903       0.10566857818297173        1.0797920746150633       -2.1667845663841945E-004
   2.8000000000000001E-002   299.99445000968228        8.7118070508063321E-008  -1.0042441950350884       0.10566840805832357        1.0797909291677477       -2.3306412316514979E-004
   2.9000000000000001E-002   299.99404563006749        9.6789856299943236E-008  -1.0042435553118341       0.10566823173342445        1.0797897420739655       -2.5004555351415547E-004
   2.9999999999999999E-002   299.99362706375973        1.0715218913923303E-007  -1.0042428931424583       0.10566804920882167        1.0797885133338494       -2.6762274700331545E-004
   3.1000000000000000E-002   299.99319431080562        1.1822887940623424E-007  -1.0042422085269935       0.10566786048500366        1.0797872429475373       -2.8579570266629162E-004
   3.2000000000000001E-002   299.99274737125376        1.3004373731988103E-007  -1.0042415014654724       0.10566766556242102        1.0797859309151738       -3.0456441953674585E-004
